"OrderID","Region","State"
"TLCPRA","Sudeste","RJ"
"GKHGBL","Sudeste","SP"
"HWFEHC","Sudeste","RJ"
"TTRMAI","Sudeste","RJ"
"ABJGJZ","Sudeste","SP"
"MOVHSK","Sudeste","SP"
"AXFMAO","Sudeste","RJ"
"XBZSKW","Sudeste","RJ"
"NKFPBC","Sudeste","SP"
"KNNBXQ","Sudeste","RJ"
"PKLJAT","Sudeste","SP"
"AHXTTJ","Sudeste","RJ"
"AWPUFT","Sudeste","SP"
"USAABN","Sudeste","SP"
"QVRXWE","Sudeste","SP"
"WYGEKS","Sudeste","SP"
"XTMNIA","Sudeste","SP"
"JNGJUC","Sudeste","RJ"
"TEMUGP","Sudeste","RJ"
"MKUALH","Sudeste","RJ"
"SQTAVH","Sudeste","RJ"
"MMNIMW","Sudeste","RJ"
"XTJFQQ","Sudeste","SP"
"TSYPKN","Sudeste","SP"
"RHYKCP","Sudeste","RJ"
"JVJDOS","Sudeste","SP"
"ZXDGHJ","Sudeste","SP"
"FTFNAY","Sudeste","RJ"
"VUYBOA","Sudeste","RJ"
"UZTGTF","Sudeste","RJ"
"PZRHSF","Sudeste","RJ"
"MQJKPZ","Sudeste","RJ"
"CRQJLE","Sudeste","RJ"
"MGSADR","Sudeste","SP"
"NLBMMJ","Sudeste","RJ"
"CEULQT","Sudeste","RJ"
"FFATRT","Sudeste","RJ"
"TDCIZI","Sudeste","RJ"
"CYPKAV","Sudeste","SP"
"SRVKQD","Sudeste","RJ"
"YPRUQU","Sudeste","SP"
"SLKFHT","Sudeste","RJ"
"XHFPKS","Sudeste","SP"
"EJNQKD","Sudeste","RJ"
"IWGSZQ","Sudeste","RJ"
"JSWYGE","Sudeste","RJ"
"NGNIBO","Sudeste","SP"
"SXGBWO","Sudeste","RJ"
"ORMLUB","Sudeste","SP"
"PWWULX","Sudeste","SP"
"QQZPGL","Sudeste","RJ"
"DXTPZA","Sudeste","SP"
"CBKNDS","Sudeste","SP"
"PDOMEI","Sudeste","SP"
"ENFVSY","Sudeste","RJ"
"PASVYG","Sudeste","RJ"
"CUQEFD","Sudeste","RJ"
"YVQNFF","Sudeste","SP"
"YZSTEF","Sudeste","RJ"
"MOEOHR","Sudeste","SP"
"XWBKCH","Sudeste","SP"
"PQIGJF","Sudeste","SP"
"MAAGSU","Sudeste","SP"
"NZELGW","Sudeste","SP"
"VUIGRM","Sudeste","RJ"
"XHLEFF","Sudeste","SP"
"QCCOTC","Sudeste","RJ"
"TVEHPK","Sudeste","SP"
"NNPKAB","Sudeste","RJ"
"DXLMAI","Sudeste","RJ"
"OCMIXG","Sudeste","RJ"
"JWYGGG","Sudeste","RJ"
"GQPRBO","Sudeste","RJ"
"QBIYBH","Sudeste","RJ"
"EXSYGQ","Sudeste","SP"
"FIABJZ","Sudeste","SP"
"ZZTOIV","Sudeste","SP"
"WNCFOB","Sudeste","SP"
"XXBDUN","Sudeste","RJ"
"MTJXXQ","Sudeste","RJ"
"VYEXOH","Sudeste","RJ"
"URCQYU","Sudeste","RJ"
"QXTUGN","Sudeste","SP"
"EHSPOM","Sudeste","RJ"
"KKBMMR","Sudeste","RJ"
"QYCXTU","Sudeste","RJ"
"GFEPVE","Sudeste","RJ"
"HCAGMS","Sudeste","RJ"
"FKWQWL","Sudeste","SP"
"YUMYNA","Sudeste","SP"
"PRVCTW","Sudeste","SP"
"ZCYKLF","Sudeste","RJ"
"DTEVNH","Sudeste","SP"
"AHAOVA","Sudeste","SP"
"UUQZRG","Sudeste","SP"
"YFEQLN","Sudeste","RJ"
"COMDVU","Sudeste","RJ"
"PPCKWW","Sudeste","SP"
"WDFQTM","Sudeste","SP"
"WXEHUX","Sudeste","SP"
"XQVGVD","Sudeste","RJ"
"WMBOQH","Sudeste","RJ"
"YUQHFC","Sudeste","RJ"
"OORGZJ","Sudeste","RJ"
"JOKGPL","Sudeste","RJ"
"KONKIW","Sudeste","RJ"
"NTPYQQ","Sudeste","SP"
"CMOYTF","Sudeste","RJ"
"QGFKOP","Sudeste","RJ"
"SBRJAC","Sudeste","SP"
"HGGDYY","Sudeste","RJ"
"GUYKZY","Sudeste","SP"
"LDJTEW","Sudeste","RJ"
"YZYDDY","Sudeste","SP"
"QKUCGX","Sudeste","RJ"
"EQBGWI","Sudeste","RJ"
"UDDAGN","Sudeste","RJ"
"LWXDOC","Sudeste","SP"
"QWDNRI","Sudeste","SP"
"PCYEMO","Sudeste","RJ"
"RKZOYN","Sudeste","SP"
"XIKYEP","Sudeste","RJ"
"LGXOZZ","Sudeste","RJ"
"VMGLVK","Sudeste","SP"
"SXQUXI","Sudeste","SP"
"GSSKTN","Sudeste","SP"
"ODJPMD","Sudeste","RJ"
"MZTNMM","Sudeste","RJ"
"QTUTXL","Sudeste","RJ"
"XHGOVZ","Sudeste","SP"
"HRLIDV","Sudeste","SP"
"BENQHO","Sudeste","SP"
"DJLEFO","Sudeste","RJ"
"XYXENU","Sudeste","RJ"
"XMBDCB","Sudeste","SP"
"XIHGPU","Sudeste","RJ"
"RCRCBZ","Sudeste","RJ"
"HPSXYS","Sudeste","RJ"
"QSPMYL","Sudeste","RJ"
"SGHOEI","Sudeste","RJ"
"GUROAS","Sudeste","RJ"
"KAYLFF","Sudeste","RJ"
"VXAQLR","Sudeste","SP"
"SDZLXE","Sudeste","RJ"
"AQSIEH","Sudeste","SP"
"AJUIMJ","Sudeste","RJ"
"ZTJZCC","Sudeste","SP"
"TUZNLW","Sudeste","SP"
"VEFRSH","Sudeste","SP"
"WKPQZC","Sudeste","RJ"
"GPTVEM","Sudeste","RJ"
"NAGJGU","Sudeste","SP"
"QTGQMY","Sudeste","RJ"
"SMZDHM","Sudeste","RJ"
"PIGHTJ","Sudeste","RJ"
"RRREOJ","Sudeste","RJ"
"RXMLHW","Sudeste","SP"
"KOTEDT","Sudeste","RJ"
"CWWLZU","Sudeste","SP"
"KDEMKL","Sudeste","SP"
"OFKAXZ","Sudeste","RJ"
"NRLBMQ","Sudeste","SP"
"MUQGUG","Sudeste","SP"
"PNITVV","Sudeste","RJ"
"UKWFJD","Sudeste","SP"
"YDUHIR","Sudeste","RJ"
"SIYNWF","Sudeste","SP"
"TUNAJI","Sudeste","SP"
"SQWGLZ","Sudeste","SP"
"JNASXX","Sudeste","SP"
"YIRSVG","Sudeste","RJ"
"XSITMK","Sudeste","RJ"
"HNOKBY","Sudeste","SP"
"NISMTK","Sudeste","RJ"
"MVANEU","Sudeste","SP"
"HNSVXC","Sudeste","RJ"
"TMQSQX","Sudeste","SP"
"RRTUVD","Sudeste","SP"
"BLLXFP","Sudeste","RJ"
"MSEXRY","Sudeste","SP"
"BHXXQL","Sudeste","RJ"
"CHUVNU","Sudeste","RJ"
"CIBBYJ","Sudeste","SP"
"ZLSPBD","Sudeste","SP"
"RDGOQD","Sudeste","RJ"
"QZRSHS","Sudeste","RJ"
"UTEGYB","Sudeste","SP"
"VQWMOT","Sudeste","SP"
"WWNEYZ","Sudeste","SP"
"QDNIOT","Sudeste","RJ"
"RUBDWS","Sudeste","RJ"
"ZTFUYN","Sudeste","RJ"
"DRWLKX","Sudeste","RJ"
"JCVPME","Sudeste","SP"
"XYVSTD","Sudeste","RJ"
"YMOIRT","Sudeste","SP"
"YOUEQM","Sudeste","RJ"
"GFEYLR","Sudeste","SP"
"KOJXAI","Sudeste","RJ"
"GDBXDV","Sudeste","RJ"
"WCIWNL","Sudeste","SP"
"VLHXEY","Sudeste","RJ"
"SUYZEC","Sudeste","RJ"
"KLNTWJ","Sudeste","RJ"
"HJAFVT","Sudeste","SP"
"KUVOAT","Sudeste","RJ"
"YWYRPA","Sudeste","RJ"
"VXDURL","Sudeste","RJ"
"DOSDEN","Sudeste","RJ"
"AGBSLE","Sudeste","RJ"
"AOQWFJ","Sudeste","SP"
"EHDBKC","Sudeste","RJ"
"MRQMNG","Sudeste","RJ"
"AADHBV","Sudeste","SP"
"NFOHOX","Sudeste","RJ"
"HNATLT","Sudeste","SP"
"RJAPUZ","Sudeste","SP"
"QMXRJM","Sudeste","RJ"
"TCYSAE","Sudeste","SP"
"BLYFQD","Sudeste","RJ"
"LRQIZJ","Sudeste","RJ"
"APZLPF","Sudeste","RJ"
"YTNFWY","Sudeste","RJ"
"RZHYPP","Sudeste","RJ"
"CTAZJI","Sudeste","SP"
"QIWUJO","Sudeste","RJ"
"IMVVRX","Sudeste","SP"
"MOCKVX","Sudeste","RJ"
"RSCSUE","Sudeste","RJ"
"RIHVPK","Sudeste","RJ"
"OTJJHM","Sudeste","SP"
"RBTSGO","Sudeste","SP"
"ZOLORS","Sudeste","SP"
"ODTEOT","Sudeste","SP"
"WBHUGN","Sudeste","SP"
"NWANMN","Sudeste","RJ"
"MIDORM","Sudeste","SP"
"IPSHVW","Sudeste","SP"
"GIVVOL","Sudeste","SP"
"ANISKS","Sudeste","SP"
"PZBHSB","Sudeste","SP"
"PQQUHN","Sudeste","RJ"
"BDPUPE","Sudeste","RJ"
"ALGMUX","Sudeste","SP"
"VCOTXH","Sudeste","RJ"
"BPFHWQ","Sudeste","RJ"
"FKMEXK","Sudeste","SP"
"DDAJGM","Sudeste","RJ"
"NLYFCX","Sudeste","RJ"
"CRMCAY","Sudeste","RJ"
"JOHSCE","Sudeste","RJ"
"ACEDTQ","Sudeste","RJ"
"ZYJQJZ","Sudeste","SP"
"MOZRDT","Sudeste","SP"
"SMAKHY","Sudeste","RJ"
"KOEYEB","Sudeste","RJ"
"UQGGXX","Sudeste","SP"
"BLZATL","Sudeste","RJ"
"OSDXNF","Sudeste","SP"
"QPJDVI","Sudeste","SP"
"TZIVTY","Sudeste","RJ"
"AERCFV","Sudeste","RJ"
"TUMMDJ","Sudeste","SP"
"JEGOSU","Sudeste","SP"
"GPVTAC","Sudeste","RJ"
"YFTHYX","Sudeste","RJ"
"NXKTPS","Sudeste","SP"
"TQKCNB","Sudeste","RJ"
"UBJHNF","Sudeste","SP"
"SGCNGS","Sudeste","RJ"
"NGDVQG","Sudeste","RJ"
"HYSXDN","Sudeste","RJ"
"SCGAVU","Sudeste","RJ"
"DFLBFW","Sudeste","SP"
"GELKFX","Sudeste","RJ"
"RUUXHU","Sudeste","RJ"
"UTIKMN","Sudeste","SP"
"ZBQJAC","Sudeste","RJ"
"TGJBOL","Sudeste","SP"
"ETGHVK","Sudeste","SP"
"LPXKNF","Sudeste","SP"
"NAYJGE","Sudeste","SP"
"OSVDML","Sudeste","SP"
"KAQWQL","Sudeste","SP"
"CAEEXC","Sudeste","SP"
"GPODFS","Sudeste","RJ"
"CLAGFE","Sudeste","SP"
"IUEFTG","Sudeste","SP"
"HCOBEH","Sudeste","RJ"
"PTNMMN","Sudeste","RJ"
"BYZXPJ","Sudeste","SP"
"LEVWYY","Sudeste","RJ"
"HEFPED","Sudeste","SP"
"WHFQGH","Sudeste","SP"
"QOAFOO","Sudeste","RJ"
"YHCFIQ","Sudeste","RJ"
"BBUZXJ","Sudeste","RJ"
"BBYFDE","Sudeste","RJ"
"QVMBFR","Sudeste","SP"
"VLPHZI","Sudeste","SP"
"RYKTDC","Sudeste","SP"
"SEEZLV","Sudeste","SP"
"HPPHIK","Sudeste","RJ"
"EPMQPS","Sudeste","SP"
"RRWKSC","Sudeste","RJ"
"ILPHEH","Sudeste","RJ"
"BJCXBI","Sudeste","SP"
"LXBNAL","Sudeste","RJ"
"GUBHKQ","Sudeste","SP"
"UFOOGX","Sudeste","SP"
"QCUNHE","Sudeste","RJ"
"PTYCWU","Sudeste","SP"
"MKHPDT","Sudeste","RJ"
"UWUUGK","Sudeste","RJ"
"MMYHJP","Sudeste","SP"
"ACNRJW","Sudeste","SP"
"PXDDAV","Sudeste","RJ"
"PBONFK","Sudeste","SP"
"XRUENC","Sudeste","RJ"
"QNJBCG","Sudeste","SP"
"WCTNDS","Sudeste","RJ"
"OOCMZK","Sudeste","SP"
"AGJKJJ","Sudeste","RJ"
"UPJWBS","Sudeste","RJ"
"KIMUTO","Sudeste","RJ"
"EFGKGQ","Sudeste","SP"
"IMWVPK","Sudeste","RJ"
"RJLTMB","Sudeste","SP"
"PMEHUF","Sudeste","RJ"
"QNGZHR","Sudeste","RJ"
"LZZXTV","Sudeste","SP"
"VELKBN","Sudeste","SP"
"HXIPBR","Sudeste","RJ"
"HGOECM","Sudeste","RJ"
"MWBMNP","Sudeste","RJ"
"USSPNX","Sudeste","SP"
"WXPKSV","Sudeste","RJ"
"JJUGOF","Sudeste","RJ"
"TBSUES","Sudeste","SP"
"SWWPYG","Sudeste","SP"
"PJWKYG","Sudeste","RJ"
"UMUHJK","Sudeste","RJ"
"ZZDCSV","Sudeste","RJ"
"YRZOEH","Sudeste","RJ"
"XQNOHV","Sudeste","RJ"
"MOKNLG","Sudeste","RJ"
"VYFFRP","Sudeste","SP"
"EDBSFY","Sudeste","SP"
"MAOUTE","Sudeste","RJ"
"LMQKGI","Sudeste","SP"
"BAFGPE","Sudeste","SP"
"NAYWEX","Sudeste","SP"
"OKJWWN","Sudeste","RJ"
"PMUFXP","Sudeste","RJ"
"LZTDDZ","Sudeste","RJ"
"HKEBIO","Sudeste","RJ"
"SRPKQX","Sudeste","RJ"
"HCYWKP","Sudeste","RJ"
"LHMTAF","Sudeste","RJ"
"VINIJA","Sudeste","SP"
"CVHXRO","Sudeste","SP"
"BPBEHS","Sudeste","SP"
"HLFMYU","Sudeste","RJ"
"EWRYQD","Sudeste","SP"
"JMJACC","Sudeste","RJ"
"ZSTELX","Sudeste","SP"
"GEZAGM","Sudeste","SP"
"GRTQCA","Sudeste","SP"
"DJLTQO","Sudeste","SP"
"QSAQUA","Sudeste","RJ"
"OPTQLW","Sudeste","SP"
"CPTWUA","Sudeste","SP"
"OACJSA","Sudeste","RJ"
"RRQELX","Sudeste","SP"
"BICURM","Sudeste","RJ"
"HSRWRF","Sudeste","SP"
"OGFFVK","Sudeste","SP"
"FDKUNS","Sudeste","SP"
"BODWEH","Sudeste","SP"
"FNNXRU","Sudeste","RJ"
"VPODHG","Sudeste","SP"
"CVCTQS","Sudeste","RJ"
"MFEJVA","Sudeste","RJ"
"JORYZT","Sudeste","RJ"
"GPTYMS","Sudeste","RJ"
"ZJRDZM","Sudeste","SP"
"HUODRG","Sudeste","RJ"
"UDTBTO","Sudeste","RJ"
"FVHQSL","Sudeste","RJ"
"VJWAHS","Sudeste","SP"
"USAWGJ","Sudeste","SP"
"MSGKMK","Sudeste","RJ"
"UKNOIQ","Sudeste","RJ"
"OYDUCN","Sudeste","SP"
"BMWAMI","Sudeste","RJ"
"QLBUUO","Sudeste","RJ"
"CXLNGU","Sudeste","SP"
"CHFWIT","Sudeste","RJ"
"QTBMDJ","Sudeste","RJ"
"HOYRDO","Sudeste","SP"
"OQZZTT","Sudeste","SP"
"HUEJNR","Sudeste","RJ"
"YGZOJU","Sudeste","RJ"
"ZTEQEC","Sudeste","SP"
"SPTOAF","Sudeste","RJ"
"MFIOQA","Sudeste","SP"
"ELHEZZ","Sudeste","SP"
"WGYUOP","Sudeste","SP"
"ATFELQ","Sudeste","RJ"
"ZWOKKE","Sudeste","SP"
"MCTTPG","Sudeste","SP"
"TWYRNJ","Sudeste","SP"
"GXJTKR","Sudeste","RJ"
"FKPZOX","Sudeste","SP"
"BOHVWX","Sudeste","RJ"
"EOUQSS","Sudeste","RJ"
"GBOXEU","Sudeste","SP"
"BITXEJ","Sudeste","SP"
"UPXHNJ","Sudeste","SP"
"ZYNYGR","Sudeste","SP"
"UENZMQ","Sudeste","SP"
"QLTIMR","Sudeste","SP"
"RESECH","Sudeste","RJ"
"CQSOEA","Sudeste","SP"
"PPLXAJ","Sudeste","RJ"
"JIDKHQ","Sudeste","SP"
"QNXGQV","Sudeste","RJ"
"DNCWJF","Sudeste","RJ"
"XPMIEB","Sudeste","RJ"
"NCQFMZ","Sudeste","SP"
"LAZPOK","Sudeste","RJ"
"XCVPTM","Sudeste","SP"
"FTRBZX","Sudeste","SP"
"OOJOJS","Sudeste","RJ"
"CPSPXT","Sudeste","RJ"
"OSFEHV","Sudeste","RJ"
"ADENKD","Sudeste","SP"
"PPBLVA","Sudeste","RJ"
"TMNQQW","Sudeste","RJ"
"GKTYXR","Sudeste","RJ"
"AKNKSH","Sudeste","RJ"
"SEZHVY","Sudeste","SP"
"KMORSB","Sudeste","SP"
"SODYCJ","Sudeste","SP"
"CSRLWA","Sudeste","RJ"
"VTINJY","Sudeste","SP"
"ITOZHZ","Sudeste","SP"
"BWAAIJ","Sudeste","RJ"
"YDMDRR","Sudeste","SP"
"BEIXXD","Sudeste","SP"
"ZIFOHY","Sudeste","SP"
"LVUVSS","Sudeste","RJ"
"TFEKKE","Sudeste","RJ"
"RGBTJK","Sudeste","RJ"
"TBFGEI","Sudeste","SP"
"XOPRPH","Sudeste","SP"
"KSJNPQ","Sudeste","SP"
"LBEJXC","Sudeste","RJ"
"ZKUDFD","Sudeste","RJ"
"LJGSLX","Sudeste","RJ"
"LFYIYM","Sudeste","RJ"
"NVRGGU","Sudeste","RJ"
"OZHSLS","Sudeste","RJ"
"TTFKLJ","Sudeste","SP"
"IIUQPY","Sudeste","SP"
"BDCRYX","Sudeste","SP"
"IVDPNT","Sudeste","SP"
"BOVXBL","Sudeste","SP"
"QVWZKP","Sudeste","SP"
"MPDNGQ","Sudeste","RJ"
"PDVNWX","Sudeste","SP"
"RJEFEH","Sudeste","RJ"
"VFGXMQ","Sudeste","SP"
"VFZALF","Sudeste","SP"
"KYAIDM","Sudeste","SP"
"GQEOLG","Sudeste","RJ"
"XEGSMC","Sudeste","SP"
"KFSYNW","Sudeste","RJ"
"YHPYRY","Sudeste","RJ"
"SQHFFX","Sudeste","RJ"
"GXUGTW","Sudeste","SP"
"IALQAM","Sudeste","RJ"
"ABAYAS","Sudeste","SP"
"DZPAVZ","Sudeste","RJ"
"PYMQKM","Sudeste","SP"
"PRRSAY","Sudeste","RJ"
"HVXFJL","Sudeste","SP"
"ULGHZA","Sudeste","RJ"
"MMFXYD","Sudeste","RJ"
"DBCFEA","Sudeste","RJ"
"SOYZOV","Sudeste","SP"
"SGBWOV","Sudeste","SP"
"ECRBIL","Sudeste","RJ"
"UTUSTG","Sudeste","RJ"
"RDQTPI","Sudeste","SP"
"AXREYI","Sudeste","RJ"
"KNIWSZ","Sudeste","RJ"
"QUAJWK","Sudeste","RJ"
"EYKYTR","Sudeste","RJ"
"AIAUIT","Sudeste","SP"
"CRJFIU","Sudeste","RJ"
"FBVBIP","Sudeste","SP"
"COEDFD","Sudeste","SP"
"BIDRGY","Sudeste","SP"
"TOPEBI","Sudeste","RJ"
"UGAECI","Sudeste","SP"
"TCZNYN","Sudeste","SP"
"OUWGJP","Sudeste","RJ"
"KFPSEN","Sudeste","SP"
"DZROLE","Sudeste","RJ"
"HADKCM","Sudeste","RJ"
"FMQHJG","Sudeste","SP"
"IDMLLV","Sudeste","RJ"
"QFBIPC","Sudeste","RJ"
"RVBEEI","Sudeste","SP"
"LYKFID","Sudeste","SP"
"RFTSKD","Sudeste","RJ"
"BNNIKJ","Sudeste","SP"
"PJXDIS","Sudeste","RJ"
"DHZCGO","Sudeste","SP"
"VEWTOY","Sudeste","SP"
"CIVCTM","Sudeste","SP"
"LPIKPV","Sudeste","RJ"
"UVPCLU","Sudeste","RJ"
"LTYAIK","Sudeste","RJ"
"RVJIQZ","Sudeste","SP"
"WZVYRB","Sudeste","RJ"
"FTUBAI","Sudeste","SP"
"EOAVDT","Sudeste","RJ"
"ANXPTY","Sudeste","SP"
"CGEZEX","Sudeste","SP"
"JKLTVE","Sudeste","RJ"
"FSCTDT","Sudeste","SP"
"EVDOKF","Sudeste","RJ"
"FWOUYZ","Sudeste","SP"
"THXWOW","Sudeste","SP"
"CLDPZJ","Sudeste","SP"
"YKMVOW","Sudeste","SP"
"UQMIAX","Sudeste","RJ"
"ELCSID","Sudeste","SP"
"XGXHMG","Sudeste","SP"
"YKUYKQ","Sudeste","SP"
"TPNVVE","Sudeste","SP"
"KRQUYQ","Sudeste","SP"
"RVNWYH","Sudeste","RJ"
"GMNHCD","Sudeste","RJ"
"HQOVRJ","Sudeste","SP"
"IOEZXU","Sudeste","SP"
"TJQRNH","Sudeste","SP"
"DGITDJ","Sudeste","RJ"
"VJPKUA","Sudeste","SP"
"PXIPNY","Sudeste","SP"
"YJDDPX","Sudeste","SP"
"HRHMDO","Sudeste","RJ"
"NYBPMM","Sudeste","SP"
"AHNPTL","Sudeste","SP"
"UPKQQX","Sudeste","RJ"
"SPJKZO","Sudeste","SP"
"XDJPNA","Sudeste","SP"
"QEIOUU","Sudeste","SP"
"PSUGBD","Sudeste","SP"
"CCQGPA","Sudeste","SP"
"DXDKYR","Sudeste","RJ"
"BRATZJ","Sudeste","RJ"
"DLMSSF","Sudeste","RJ"
"GEYMYH","Sudeste","SP"
"XNMJGQ","Sudeste","SP"
"PNOERT","Sudeste","SP"
"KTAVDA","Sudeste","SP"
"QLDERY","Sudeste","RJ"
"PBPWIM","Sudeste","RJ"
"VIOLVO","Sudeste","RJ"
"XGSMYB","Sudeste","RJ"
"ISJVOM","Sudeste","RJ"
"NYUJBB","Sudeste","RJ"
"SOGMDB","Sudeste","SP"
"YXYCLN","Sudeste","SP"
"NKHTSS","Sudeste","SP"
"PNLCLR","Sudeste","SP"
"OBIQYK","Sudeste","SP"
"JEANFA","Sudeste","SP"
"KBZPON","Sudeste","SP"
"UMCVFK","Sudeste","SP"
"ITYLPY","Sudeste","RJ"
"RVBUDX","Sudeste","RJ"
"ARTZYE","Sudeste","RJ"
"XZNWFH","Sudeste","RJ"
"OKEOMV","Sudeste","RJ"
"IWJFCJ","Sudeste","SP"
"BUELPX","Sudeste","SP"
"IQLJAV","Sudeste","SP"
"GDACBT","Sudeste","RJ"
"KDTMFM","Sudeste","RJ"
"TQMCUS","Sudeste","SP"
"VIMWVZ","Sudeste","SP"
"IKWELH","Sudeste","RJ"
"HVEZXH","Sudeste","RJ"
"TFSCYF","Sudeste","SP"
"CAQPMR","Sudeste","SP"
"NECVNA","Sudeste","SP"
"OUATHH","Sudeste","SP"
"EBRLXB","Sudeste","SP"
"BJKNQJ","Sudeste","SP"
"OJCMPZ","Sudeste","RJ"
"NSBVVS","Sudeste","SP"
"UZJCCH","Sudeste","SP"
"DXBXQW","Sudeste","SP"
"VCKNDB","Sudeste","SP"
"GKJBAY","Sudeste","SP"
"WMVYJC","Sudeste","RJ"
"YVWZDH","Sudeste","RJ"
"JPIHBS","Sudeste","SP"
"HBIEQF","Sudeste","SP"
"QFJBCC","Sudeste","SP"
"HNDHEY","Sudeste","RJ"
"XEVDJG","Sudeste","SP"
"MGTJDD","Sudeste","SP"
"YATJNM","Sudeste","RJ"
"UNXKEV","Sudeste","RJ"
"CCKTYG","Sudeste","RJ"
"TMLPMB","Sudeste","SP"
"VWCJPO","Sudeste","SP"
"LPQFXH","Sudeste","RJ"
"NKMSIS","Sudeste","SP"
"WRDRSB","Sudeste","SP"
"FGENPC","Sudeste","RJ"
"SHVPUW","Sudeste","SP"
"UZQCUG","Sudeste","RJ"
"DSEBWI","Sudeste","RJ"
"OYDVIX","Sudeste","SP"
"GVZPFI","Sudeste","SP"
"GJKVZG","Sudeste","SP"
"CUOVRG","Sudeste","SP"
"UXEIUI","Sudeste","RJ"
"VFEJRT","Sudeste","RJ"
"PUVIRI","Sudeste","RJ"
"OZDTXG","Sudeste","RJ"
"RYISTD","Sudeste","RJ"
"BNGRFT","Sudeste","SP"
"IYLYNB","Sudeste","SP"
"IZTPKH","Sudeste","RJ"
"OIDHXM","Sudeste","RJ"
"AQZTDN","Sudeste","RJ"
"JOFTRZ","Sudeste","SP"
"OAQFOL","Sudeste","SP"
"QUXOAT","Sudeste","SP"
"ESEBCZ","Sudeste","SP"
"DXUIMA","Sudeste","SP"
"YHEDOW","Sudeste","SP"
"IKVJLF","Sudeste","SP"
"AERMUY","Sudeste","RJ"
"TVQPAF","Sudeste","RJ"
"HVJAUV","Sudeste","SP"
"IBESTA","Sudeste","RJ"
"GMCLXK","Sudeste","SP"
"EPWJWU","Sudeste","RJ"
"GWBGDA","Sudeste","RJ"
"DICAMF","Sudeste","RJ"
"JPWTXT","Sudeste","SP"
"MEVCUX","Sudeste","RJ"
"XLWCQZ","Sudeste","RJ"
"AEHWVS","Sudeste","RJ"
"PGYWGI","Sudeste","RJ"
"JXMHJC","Sudeste","SP"
"NSBKGR","Sudeste","SP"
"YFNSVW","Sudeste","RJ"
"VPYKUI","Sudeste","RJ"
"EUEYYJ","Sudeste","RJ"
"OHEJJJ","Sudeste","SP"
"SCMTRD","Sudeste","RJ"
"SXERWN","Sudeste","SP"
"MAXQWV","Sudeste","SP"
"BQOZBZ","Sudeste","SP"
"LZYMQY","Sudeste","RJ"
"VYBUHU","Sudeste","RJ"
"DMZMVS","Sudeste","RJ"
"LEUBNW","Sudeste","SP"
"WDSCSN","Sudeste","SP"
"HLQEUM","Sudeste","SP"
"ROKJIS","Sudeste","SP"
"UGLVAK","Sudeste","RJ"
"BVVMZH","Sudeste","RJ"
"TRXKLM","Sudeste","SP"
"FWIUZV","Sudeste","SP"
"GTAHBJ","Sudeste","SP"
"LACJWP","Sudeste","RJ"
"VVPXMR","Sudeste","SP"
"EAZDOZ","Sudeste","RJ"
"EDZLBZ","Sudeste","SP"
"FATAYG","Sudeste","RJ"
"QYLCGY","Sudeste","SP"
"TYKOOV","Sudeste","SP"
"AUBPCJ","Sudeste","RJ"
"YPKXKR","Sudeste","RJ"
"BEELCO","Sudeste","SP"
"ICTLAU","Sudeste","SP"
"WPCMSU","Sudeste","SP"
"BVZUXX","Sudeste","RJ"
"KRDWWN","Sudeste","RJ"
"HDPJNK","Sudeste","RJ"
"JRESCT","Sudeste","SP"
"JDWXGU","Sudeste","RJ"
"HIEYGX","Sudeste","RJ"
"DMRJKT","Sudeste","RJ"
"QDHSPV","Sudeste","RJ"
"SGCNZP","Sudeste","RJ"
"VNUGRI","Sudeste","SP"
"ZJJNGI","Sudeste","SP"
"KBLGYA","Sudeste","SP"
"DMPGXT","Sudeste","SP"
"WIGOXI","Sudeste","SP"
"VYTNJG","Sudeste","RJ"
"VOPMJH","Sudeste","RJ"
"WSUEXU","Sudeste","RJ"
"DZWANR","Sudeste","SP"
"SVAOBY","Sudeste","RJ"
"BAKXFH","Sudeste","RJ"
"HJYKQD","Sudeste","SP"
"FGVDSZ","Sudeste","SP"
"PQXOOP","Sudeste","RJ"
"VJUTDK","Sudeste","RJ"
"AZKXZU","Sudeste","RJ"
"CIUWWB","Sudeste","SP"
"EJWISF","Sudeste","SP"
"TMRXTG","Sudeste","SP"
"DIRKSQ","Sudeste","SP"
"GGIBCD","Sudeste","SP"
"NDBOZN","Sudeste","RJ"
"RXNWTL","Sudeste","RJ"
"BFLQTR","Sudeste","RJ"
"HXGWJT","Sudeste","SP"
"INGYEM","Sudeste","RJ"
"JRZHUX","Sudeste","RJ"
"SKFWRI","Sudeste","SP"
"EDCNSV","Sudeste","SP"
"AEDQRB","Sudeste","SP"
"TVPVDY","Sudeste","SP"
"CGARHM","Sudeste","SP"
"TARHRR","Sudeste","SP"
"VHJLGD","Sudeste","SP"
"PXMDAN","Sudeste","RJ"
"DRCPSW","Sudeste","SP"
"HIBOHS","Sudeste","RJ"
"MMTVRM","Sudeste","SP"
"ZSGIJU","Sudeste","SP"
"LKNMPS","Sudeste","SP"
"WYBULC","Sudeste","SP"
"BFGIGS","Sudeste","RJ"
"XYSNDX","Sudeste","SP"
"ENAPVJ","Sudeste","RJ"
"IYZHTZ","Sudeste","RJ"
"TRSKIR","Sudeste","RJ"
"OBDFIT","Sudeste","RJ"
"AMQNFR","Sudeste","RJ"
"DISIUV","Sudeste","RJ"
