"OrderID","DeviceName","DeviceType"
"VOKFDT","iPhone","iPhone"
"OLHWDG","iPhone","iPhone"
"UKIKUT","Android Phone","Android"
"YFDGYB","Android Phone","Android"
"TVXIEW","iPhone","iPhone"
"YCRSWG","iPhone","iPhone"
"FTEDXW","Android Phone","Android"
"BTTLGE","iPhone","iPhone"
"ORGQKM","Android Phone","Android"
"RSKUMO","Android Phone","Android"
"ASBPQA","iPhone","iPhone"
"KVIWWA","Android Phone","Android"
"AIARGY","Android Phone","Android"
"SKNPBY","iPhone","iPhone"
"ZRITCI","Android Phone","Android"
"YUTRJQ","Android Phone","Android"
"EUVNTB","iPhone","iPhone"
"WRDGMY","iPhone","iPhone"
"WYHXAN","Android Phone","Android"
"MFEIHB","iPhone","iPhone"
"BMUCOS","iPhone","iPhone"
"IPWQGA","iPhone","iPhone"
"TRCUKX","Android Phone","Android"
"JRUQHT","iPhone","iPhone"
"CZOJUW","iPhone","iPhone"
"AZONJI","Android Phone","Android"
"YKRTUO","iPhone","iPhone"
"ADPFDL","iPhone","iPhone"
"UMJRXL","Android Phone","Android"
"THBKOL","Android Phone","Android"
"JSLMQN","iPhone","iPhone"
"MXAATV","iPhone","iPhone"
"VEDXJC","Android Phone","Android"
"UUWECE","Android Phone","Android"
"PDTNVW","Android Phone","Android"
"SYQFEF","Android Phone","Android"
"YGJRPM","iPhone","iPhone"
"IKHSGE","iPhone","iPhone"
"TQGLKD","Android Phone","Android"
"QKIQWJ","iPhone","iPhone"
"RHYSEH","iPhone","iPhone"
"QCTEOZ","iPhone","iPhone"
"LCKDBR","iPhone","iPhone"
"GRPRZI","iPhone","iPhone"
"VFEUGY","iPhone","iPhone"
"DPSFAZ","iPhone","iPhone"
"KTHZBF","Android Phone","Android"
"WZHHSR","iPhone","iPhone"
"YQJNCW","Android Phone","Android"
"KNJGRN","Android Phone","Android"
"EFWYDP","Android Phone","Android"
"VPGGPF","Android Phone","Android"
"STGXRA","iPhone","iPhone"
"BGVFBA","Android Phone","Android"
"BHPJDB","Android Phone","Android"
"JYLYZG","Android Phone","Android"
"FCWISE","Android Phone","Android"
"XXFKZO","Android Phone","Android"
"EIBCWF","Android Phone","Android"
"PBSXIC","iPhone","iPhone"
"WCGTLR","Android Phone","Android"
"QRLGAR","iPhone","iPhone"
"LHXWOE","iPhone","iPhone"
"FQVMPQ","Android Phone","Android"
"NTYKKD","Android Phone","Android"
"KGIBQP","iPhone","iPhone"
"PBFQKO","iPhone","iPhone"
"KCJNGN","Android Phone","Android"
"QEQDGR","iPhone","iPhone"
"KJWMIK","iPhone","iPhone"
"FRQGUR","Android Phone","Android"
"QGXUZH","Android Phone","Android"
"GLOHIL","Android Phone","Android"
"MZZBOH","iPhone","iPhone"
"QVQKWR","Android Phone","Android"
"SDGFBY","Android Phone","Android"
"QEIJQX","Android Phone","Android"
"EPYFLO","iPhone","iPhone"
"JLSUKP","Android Phone","Android"
"RGRAGI","iPhone","iPhone"
"LHISEM","iPhone","iPhone"
"TAOBMT","iPhone","iPhone"
"TCWBYL","iPhone","iPhone"
"AGBLBD","Android Phone","Android"
"HZDRDF","Android Phone","Android"
"ZKNIVU","Android Phone","Android"
"SZODQZ","iPhone","iPhone"
"QIHACE","Android Phone","Android"
"FWRIZD","Android Phone","Android"
"KMJMQK","iPhone","iPhone"
"UVGNNJ","iPhone","iPhone"
"RKRSWB","Android Phone","Android"
"AHYHIN","Android Phone","Android"
"OCPMCI","Android Phone","Android"
"KCJZFG","Android Phone","Android"
"CIMWGO","iPhone","iPhone"
"QRFOPI","iPhone","iPhone"
"NFXWUT","Android Phone","Android"
"QZGAFN","Android Phone","Android"
"HNBBYO","iPhone","iPhone"
"KGRZJV","iPhone","iPhone"
"TCUJHB","Android Phone","Android"
"MSBNQY","Android Phone","Android"
"XJPZTE","Android Phone","Android"
"RFRZSC","iPhone","iPhone"
"SIJXET","iPhone","iPhone"
"PXHCDF","Android Phone","Android"
"CTQIQB","iPhone","iPhone"
"WCJPDC","Android Phone","Android"
"UVMUAB","Android Phone","Android"
"RBWUWH","iPhone","iPhone"
"WBKQFM","iPhone","iPhone"
"IGTSAI","iPhone","iPhone"
"HSHWPE","Android Phone","Android"
"TIPTKV","Android Phone","Android"
"MFGNMF","iPhone","iPhone"
"DRBTBC","Android Phone","Android"
"AXTKVP","iPhone","iPhone"
"GIOXEY","Android Phone","Android"
"OLMAEW","Android Phone","Android"
"GCSYEI","Android Phone","Android"
"MKCUJK","iPhone","iPhone"
"OEPCCH","iPhone","iPhone"
"GKKVOQ","iPhone","iPhone"
"FBDFRF","iPhone","iPhone"
"RNWGZV","Android Phone","Android"
"SGSMCB","iPhone","iPhone"
"WJBGLG","iPhone","iPhone"
"PAFDTJ","Android Phone","Android"
"MTGXWZ","iPhone","iPhone"
"YRUBZW","iPhone","iPhone"
"CNWICQ","Android Phone","Android"
"FELGKS","Android Phone","Android"
"ONXGBW","Android Phone","Android"
"PCYNXD","Android Phone","Android"
"FJRCCT","iPhone","iPhone"
"JJIXDT","iPhone","iPhone"
"UWUPTA","iPhone","iPhone"
"YZZTNH","iPhone","iPhone"
"TYMLGP","Android Phone","Android"
"LSYJFB","iPhone","iPhone"
"QZKXNB","Android Phone","Android"
"TVAURJ","iPhone","iPhone"
"MDYPMR","Android Phone","Android"
"LZLGYO","Android Phone","Android"
"BFRVBR","iPhone","iPhone"
"YEXZGG","Android Phone","Android"
"BBLSSP","Android Phone","Android"
"IWYQFH","Android Phone","Android"
"OEQXPT","iPhone","iPhone"
"ZUWDAF","iPhone","iPhone"
"WLKXYX","Android Phone","Android"
"XMDPYM","iPhone","iPhone"
"IQIZQM","iPhone","iPhone"
"CLLEJR","iPhone","iPhone"
"SGCAOA","iPhone","iPhone"
"WENBJN","Android Phone","Android"
"ILUVJH","iPhone","iPhone"
"OTFOTE","Android Phone","Android"
"MKRGVD","iPhone","iPhone"
"ZCASWF","iPhone","iPhone"
"EAZTGW","iPhone","iPhone"
"MNIMSZ","iPhone","iPhone"
"VHTPRU","iPhone","iPhone"
"HFIBMT","iPhone","iPhone"
"KQIVGN","Android Phone","Android"
"DGBUWN","iPhone","iPhone"
"YRGSQI","iPhone","iPhone"
"GYQCQP","Android Phone","Android"
"LWDWOI","iPhone","iPhone"
"HKHVTI","Android Phone","Android"
"PZPMEK","Android Phone","Android"
"IFRZBV","Android Phone","Android"
"VQYIJC","Android Phone","Android"
"LJBWSD","iPhone","iPhone"
"JOOWSM","iPhone","iPhone"
"HTIBRI","Android Phone","Android"
"EJDWYC","Android Phone","Android"
"EKOJYA","iPhone","iPhone"
"WREZSN","iPhone","iPhone"
"GBDHCJ","iPhone","iPhone"
"GHQVPB","iPhone","iPhone"
"XKOQXK","iPhone","iPhone"
"BWBPAT","Android Phone","Android"
"ZALDOL","iPhone","iPhone"
"FSVHAM","iPhone","iPhone"
"UQGHPX","iPhone","iPhone"
"QOMSRD","Android Phone","Android"
"LYLGGL","Android Phone","Android"
"FGCKRR","Android Phone","Android"
"WGKBAT","Android Phone","Android"
"GEMLYF","Android Phone","Android"
"EXDGAX","iPhone","iPhone"
"JKXVZO","iPhone","iPhone"
"PWMMEI","Android Phone","Android"
"LBQHPY","iPhone","iPhone"
"RABRMY","iPhone","iPhone"
"LPKKZH","Android Phone","Android"
"UWFVGC","iPhone","iPhone"
"GBSRDA","Android Phone","Android"
"ZOVPKG","Android Phone","Android"
"DNDROA","Android Phone","Android"
"VEUQIO","iPhone","iPhone"
"VCDSPH","Android Phone","Android"
"MLXNCY","Android Phone","Android"
"HPTFRN","Android Phone","Android"
"WKPYPA","Android Phone","Android"
"KTDCWV","Android Phone","Android"
"NSHHST","Android Phone","Android"
"HTJUNP","Android Phone","Android"
"DCVQQY","Android Phone","Android"
"PTULOL","Android Phone","Android"
"JLHNAV","iPhone","iPhone"
"VKPPCA","Android Phone","Android"
"NJGZRD","Android Phone","Android"
"WKYBDB","Android Phone","Android"
"FUOZIU","iPhone","iPhone"
"VVSKTE","iPhone","iPhone"
"HIXXYY","iPhone","iPhone"
"ILQUVX","iPhone","iPhone"
"NHKXQZ","Android Phone","Android"
"OVVNYW","iPhone","iPhone"
"KJGPRE","Android Phone","Android"
"VSTVAM","iPhone","iPhone"
"GVRFTP","iPhone","iPhone"
"WJBAIP","iPhone","iPhone"
"CNVHOE","iPhone","iPhone"
"FLPYBY","Android Phone","Android"
"RMWPZP","Android Phone","Android"
"NARLEV","iPhone","iPhone"
"YZJLAL","iPhone","iPhone"
"ROMEWF","Android Phone","Android"
"YYXBGR","iPhone","iPhone"
"HMIDEL","iPhone","iPhone"
"RKXNXY","iPhone","iPhone"
"ASEFJU","Android Phone","Android"
"WZETYA","Android Phone","Android"
"WUIXUS","iPhone","iPhone"
"HMZOVJ","iPhone","iPhone"
"ECFCIE","iPhone","iPhone"
"ZJGDKP","iPhone","iPhone"
"NCQQKY","iPhone","iPhone"
"ETVWHB","Android Phone","Android"
"FWYCLK","iPhone","iPhone"
"ANNTWA","iPhone","iPhone"
"XOIMUG","Android Phone","Android"
"OIACXO","iPhone","iPhone"
"RUUXCV","iPhone","iPhone"
"ZJSZLL","iPhone","iPhone"
"EOUGRP","iPhone","iPhone"
"LLLFZM","Android Phone","Android"
"INDRWL","iPhone","iPhone"
"DAHSMB","iPhone","iPhone"
"ISQETN","Android Phone","Android"
"MFUMOV","Android Phone","Android"
"SGMDDQ","Android Phone","Android"
"JGULBD","iPhone","iPhone"
"GQWTLT","iPhone","iPhone"
"UKGNJY","Android Phone","Android"
"AWBGZB","iPhone","iPhone"
"MMXIXI","iPhone","iPhone"
"JLKJJO","iPhone","iPhone"
"NZVNSR","Android Phone","Android"
"IRDTRI","Android Phone","Android"
"GEQZYT","Android Phone","Android"
"RIADFR","Android Phone","Android"
"VGKEJZ","iPhone","iPhone"
"AXBENX","Android Phone","Android"
"DVWKLJ","Android Phone","Android"
"MFOWAN","iPhone","iPhone"
"WTDGDZ","Android Phone","Android"
"JLNTZK","Android Phone","Android"
"YAWSBN","iPhone","iPhone"
"KRWDMQ","Android Phone","Android"
"ZJKEEI","iPhone","iPhone"
"SZWIJY","iPhone","iPhone"
"FEIGDO","Android Phone","Android"
"WRTPTJ","iPhone","iPhone"
"CFFBLK","iPhone","iPhone"
"AHSSPJ","iPhone","iPhone"
"TKSEMF","iPhone","iPhone"
"OPITYS","Android Phone","Android"
"RZCRJQ","iPhone","iPhone"
"WXFKVR","iPhone","iPhone"
"FSEJOY","Android Phone","Android"
"LRNQQD","iPhone","iPhone"
"UBDRMH","iPhone","iPhone"
"MJVWEH","Android Phone","Android"
"DTAAXT","iPhone","iPhone"
"LZXSYV","iPhone","iPhone"
"ZIUSCQ","Android Phone","Android"
"CSQGXG","iPhone","iPhone"
"KPBCWB","iPhone","iPhone"
"SDWJPW","iPhone","iPhone"
"CTEOYF","iPhone","iPhone"
"LJHCCM","Android Phone","Android"
"WEIMCT","iPhone","iPhone"
"HYNVNX","Android Phone","Android"
"TBQUHM","iPhone","iPhone"
"PITSSE","Android Phone","Android"
"LOLLZW","iPhone","iPhone"
"NIXFJL","Android Phone","Android"
"ACJVYJ","iPhone","iPhone"
"AUGRFS","Android Phone","Android"
"RUUJAY","iPhone","iPhone"
"WNLKXO","Android Phone","Android"
"XVOULW","iPhone","iPhone"
"BIIMJO","Android Phone","Android"
"WJREFK","iPhone","iPhone"
"SNTJWB","Android Phone","Android"
"PSJVSL","Android Phone","Android"
"BVHZQW","Android Phone","Android"
"LBTDZJ","Android Phone","Android"
"RYFVJY","iPhone","iPhone"
"WRFLCP","Android Phone","Android"
"CTVIXF","Android Phone","Android"
"FRUSLV","iPhone","iPhone"
"KEPGIQ","Android Phone","Android"
"NUIORI","iPhone","iPhone"
"PJNOMM","iPhone","iPhone"
"YYYFXV","iPhone","iPhone"
"PBRTYQ","Android Phone","Android"
"NPHGKP","Android Phone","Android"
"NKETSZ","Android Phone","Android"
"GSFSTO","iPhone","iPhone"
"QUNGXL","Android Phone","Android"
"MYPXQU","Android Phone","Android"
"MEFMOA","Android Phone","Android"
"XPQUJF","Android Phone","Android"
"ZJNSFT","iPhone","iPhone"
"VYUWMC","iPhone","iPhone"
"GPTNEY","iPhone","iPhone"
"EPQHYP","Android Phone","Android"
"FDILDG","Android Phone","Android"
"CFSWAM","Android Phone","Android"
"AGGSTR","iPhone","iPhone"
"ZXTIRS","iPhone","iPhone"
"EABSXM","Android Phone","Android"
"MLQKWE","Android Phone","Android"
"GXJLMX","Android Phone","Android"
"KQAFFN","iPhone","iPhone"
"DCGAUC","Android Phone","Android"
"FCHXBB","Android Phone","Android"
"IWGULM","iPhone","iPhone"
"VQMHIN","Android Phone","Android"
"BCPNNU","iPhone","iPhone"
"FADIYK","Android Phone","Android"
"LBUSBS","iPhone","iPhone"
"ETAJBH","Android Phone","Android"
"XTVIWT","Android Phone","Android"
"KKLHTI","iPhone","iPhone"
"ZHPORH","iPhone","iPhone"
"LHPJSM","iPhone","iPhone"
"TOCEQN","iPhone","iPhone"
"AVRZOA","iPhone","iPhone"
"YMGJCV","Android Phone","Android"
"QMCMKM","Android Phone","Android"
"QXVIYP","Android Phone","Android"
"JGMPWI","Android Phone","Android"
"DZFQKX","iPhone","iPhone"
"ODZESB","Android Phone","Android"
"YIUEYQ","Android Phone","Android"
"AJDZKX","iPhone","iPhone"
"HRIFYE","iPhone","iPhone"
"OMFOHJ","iPhone","iPhone"
"FGEVIW","iPhone","iPhone"
"OFBETA","Android Phone","Android"
"BFATZI","iPhone","iPhone"
"QAJTSO","iPhone","iPhone"
"JIRFVG","Android Phone","Android"
"WYJRUT","Android Phone","Android"
"OVZPUR","Android Phone","Android"
"SYYWZT","iPhone","iPhone"
"GLDTKX","Android Phone","Android"
"HJMZJU","Android Phone","Android"
"AUAFLW","Android Phone","Android"
"FFKEUD","iPhone","iPhone"
"AGLMGH","iPhone","iPhone"
"LJSYTT","Android Phone","Android"
"OYTMRO","Android Phone","Android"
"EWYBAM","iPhone","iPhone"
"HEZVGH","iPhone","iPhone"
"APMZHF","Android Phone","Android"
"MKFWHH","iPhone","iPhone"
"RWYCVF","iPhone","iPhone"
"LWUMDZ","Android Phone","Android"
"EAJUEQ","iPhone","iPhone"
"EHRINF","Android Phone","Android"
"HSKRTQ","iPhone","iPhone"
"OPMAFC","Android Phone","Android"
"PDKFUM","iPhone","iPhone"
"IWYFMY","Android Phone","Android"
"ECRSJV","Android Phone","Android"
"DTXZFX","Android Phone","Android"
"VVUMYT","iPhone","iPhone"
"OOFSJU","Android Phone","Android"
"DAGBXN","iPhone","iPhone"
"LZFLAR","Android Phone","Android"
"GDRSLT","Android Phone","Android"
"VHBRSW","Android Phone","Android"
"VBPVHD","iPhone","iPhone"
"SQNKBV","Android Phone","Android"
"QDDUYO","Android Phone","Android"
"ERNDPX","iPhone","iPhone"
"ZBPTBC","Android Phone","Android"
"SFBBUH","iPhone","iPhone"
"TLIQWJ","iPhone","iPhone"
"ROSQBA","Android Phone","Android"
"IGZVCV","Android Phone","Android"
"RDSHHB","Android Phone","Android"
"HFOWTZ","iPhone","iPhone"
"BCNRCS","Android Phone","Android"
"DOWGMG","iPhone","iPhone"
"URHUID","iPhone","iPhone"
"VTEQDE","Android Phone","Android"
"VGAQIZ","Android Phone","Android"
"CCBNUM","Android Phone","Android"
"TWBSPI","Android Phone","Android"
"AGFFNE","Android Phone","Android"
"XYGZXK","iPhone","iPhone"
"GFYGTU","iPhone","iPhone"
"RKCIRH","Android Phone","Android"
"UZEPHZ","iPhone","iPhone"
"MFEJSZ","iPhone","iPhone"
"GKMBTQ","iPhone","iPhone"
"JWUGCO","Android Phone","Android"
"XBVUQN","iPhone","iPhone"
"NKVMVU","Android Phone","Android"
"HSLEFT","Android Phone","Android"
"EEZMUU","iPhone","iPhone"
"XWRNCN","iPhone","iPhone"
"PADUZT","Android Phone","Android"
"WYLTJO","Android Phone","Android"
"YQUSLA","iPhone","iPhone"
"LKRDRH","Android Phone","Android"
"YMJODU","Android Phone","Android"
"KZPEBD","iPhone","iPhone"
"OOMECK","iPhone","iPhone"
"DTHNZF","iPhone","iPhone"
"ZJBPXP","iPhone","iPhone"
"GACIEP","iPhone","iPhone"
"OXGXWE","iPhone","iPhone"
"HVMXCP","iPhone","iPhone"
"PQYSQE","Android Phone","Android"
"TGZXQF","iPhone","iPhone"
"FNJWCL","iPhone","iPhone"
"NJJEUP","Android Phone","Android"
"GKEOUM","iPhone","iPhone"
"EYBGDH","Android Phone","Android"
"WZLFCR","Android Phone","Android"
"TNCHQZ","iPhone","iPhone"
"DVPCFJ","iPhone","iPhone"
"ANFODO","Android Phone","Android"
"DNQVZP","iPhone","iPhone"
"JWHPLU","iPhone","iPhone"
"FACJUB","iPhone","iPhone"
"FAQZVS","iPhone","iPhone"
"RGXIUQ","Android Phone","Android"
"YANYXM","iPhone","iPhone"
"DCKBZE","iPhone","iPhone"
"UBIAUF","iPhone","iPhone"
"QOSSFS","iPhone","iPhone"
"CKSHLT","iPhone","iPhone"
"IABUXY","iPhone","iPhone"
"SJVAFP","iPhone","iPhone"
"RUVUMB","iPhone","iPhone"
"YYEIZI","Android Phone","Android"
"DROUVB","Android Phone","Android"
"IRHOQS","iPhone","iPhone"
"AURVCZ","Android Phone","Android"
"NHDQHX","Android Phone","Android"
"RSPIBW","iPhone","iPhone"
"RGINTS","Android Phone","Android"
"WPZISO","Android Phone","Android"
"GLBSLF","iPhone","iPhone"
"VJUNUE","Android Phone","Android"
"MNRPAT","iPhone","iPhone"
"JWTKVR","Android Phone","Android"
"ZPNLSS","iPhone","iPhone"
"XFRXAZ","iPhone","iPhone"
"FNPRDL","Android Phone","Android"
"NFSBMK","iPhone","iPhone"
"CQLVQL","iPhone","iPhone"
"PHJJHJ","Android Phone","Android"
"HNPXHQ","Android Phone","Android"
"ERHWSS","Android Phone","Android"
"YBSJHJ","iPhone","iPhone"
"EFFVQZ","Android Phone","Android"
"CBYSSS","iPhone","iPhone"
"NZWFSN","iPhone","iPhone"
"UQUJHK","Android Phone","Android"
"GEAOPL","Android Phone","Android"
"OHCQES","iPhone","iPhone"
"ZZETQD","Android Phone","Android"
"RZPJLC","Android Phone","Android"
"HIRRLP","iPhone","iPhone"
"XFTCHY","iPhone","iPhone"
"QHIHQV","iPhone","iPhone"
"TYJUOQ","Android Phone","Android"
"NQUDER","Android Phone","Android"
"RJUSNX","iPhone","iPhone"
"NVJEIM","Android Phone","Android"
"YTCBZP","Android Phone","Android"
"UEVDIT","Android Phone","Android"
"XALIPX","Android Phone","Android"
"AUHGLE","Android Phone","Android"
"BKRRIZ","Android Phone","Android"
"USCVDT","iPhone","iPhone"
"VMOMMW","Android Phone","Android"
"ESSULK","Android Phone","Android"
"XHHONU","Android Phone","Android"
"MGZFLD","iPhone","iPhone"
"YVMKWN","iPhone","iPhone"
"HLKBRL","iPhone","iPhone"
"GYILQB","Android Phone","Android"
"BXLBRM","iPhone","iPhone"
"SVETUE","Android Phone","Android"
"XLRSIE","iPhone","iPhone"
"XTNTNC","iPhone","iPhone"
"HZKPEM","Android Phone","Android"
"ITVUXN","iPhone","iPhone"
"XVXQVY","iPhone","iPhone"
"JBLDOE","iPhone","iPhone"
"TYELXY","Android Phone","Android"
"QOTBOR","Android Phone","Android"
"UMFSJP","Android Phone","Android"
"WUROSP","iPhone","iPhone"
"WEDZTB","Android Phone","Android"
"CYQZWE","iPhone","iPhone"
"NACDPS","Android Phone","Android"
"XPEIYY","Android Phone","Android"
"BTSRWY","iPhone","iPhone"
"OZBBIP","iPhone","iPhone"
"JIDLYF","iPhone","iPhone"
"FYDHPX","Android Phone","Android"
"DHMQMA","Android Phone","Android"
"OKQEZE","iPhone","iPhone"
"LVRKZN","iPhone","iPhone"
"VHPZCY","iPhone","iPhone"
"DMACVU","iPhone","iPhone"
"NQXBFF","iPhone","iPhone"
"ASKOWS","Android Phone","Android"
"HYOQUC","iPhone","iPhone"
"INCWNT","iPhone","iPhone"
"EAEYIY","Android Phone","Android"
"HLRYDW","Android Phone","Android"
"QBMTBY","iPhone","iPhone"
"OHHNMI","Android Phone","Android"
"GZYOBM","iPhone","iPhone"
"IMQQFG","Android Phone","Android"
"GCGAIQ","iPhone","iPhone"
"TNUEDF","iPhone","iPhone"
"SCVJVT","Android Phone","Android"
"HGYDRA","Android Phone","Android"
"GMYOLV","Android Phone","Android"
"ZGVOTA","iPhone","iPhone"
"OZIOOX","iPhone","iPhone"
"OJOOTK","Android Phone","Android"
"QEREYO","iPhone","iPhone"
"JLLQGM","Android Phone","Android"
"NPDQXW","Android Phone","Android"
"RRIIIK","iPhone","iPhone"
"RWKIYR","Android Phone","Android"
"ZCGYUT","iPhone","iPhone"
"BRRHKU","Android Phone","Android"
"LJYOYY","iPhone","iPhone"
"EHXZHY","Android Phone","Android"
"UWIQRQ","iPhone","iPhone"
"PIAOQZ","iPhone","iPhone"
"XODZFZ","iPhone","iPhone"
"ODRSOC","Android Phone","Android"
"MYTWRK","iPhone","iPhone"
"DXLCQD","Android Phone","Android"
"PLJDEW","Android Phone","Android"
"DJLMSY","Android Phone","Android"
"XVGVJE","iPhone","iPhone"
"XABRXV","iPhone","iPhone"
"YXNCVM","Android Phone","Android"
"WBHAIE","iPhone","iPhone"
"EOSJZQ","Android Phone","Android"
"NQSJUE","Android Phone","Android"
"CSTLKG","Android Phone","Android"
"DJMMBZ","iPhone","iPhone"
"PUYTSR","Android Phone","Android"
"NXRKTN","Android Phone","Android"
"BQWMRL","iPhone","iPhone"
"ERLZMG","iPhone","iPhone"
"XPIILH","Android Phone","Android"
"HMEVXS","Android Phone","Android"
"SCECGK","Android Phone","Android"
"DVHGOD","iPhone","iPhone"
"QUBWID","Android Phone","Android"
"PZGCOA","iPhone","iPhone"
"VQPSBQ","Android Phone","Android"
"LMSDJJ","Android Phone","Android"
"PVEWBB","Android Phone","Android"
"BVXNBD","Android Phone","Android"
"ORHTUD","Android Phone","Android"
"NSFVNJ","Android Phone","Android"
"IYUZNC","Android Phone","Android"
"LBPVXE","Android Phone","Android"
"HCNXCI","Android Phone","Android"
"OODQDM","iPhone","iPhone"
"XFIWQK","iPhone","iPhone"
"UPGXSD","Android Phone","Android"
"ALGTBM","iPhone","iPhone"
"RBHMKW","iPhone","iPhone"
"PUOKUB","Android Phone","Android"
"OSLTUS","Android Phone","Android"
"XFEWFB","Android Phone","Android"
"NELSQR","iPhone","iPhone"
"RNXFNA","Android Phone","Android"
"CXAOQD","Android Phone","Android"
"CAKNBN","Android Phone","Android"
"ITBWKQ","Android Phone","Android"
"ZHSRXM","Android Phone","Android"
"XBRWNE","iPhone","iPhone"
"RCOGKY","iPhone","iPhone"
"DLPXGA","Android Phone","Android"
"CHHTYS","iPhone","iPhone"
"FLOXIM","iPhone","iPhone"
"OLWBWY","iPhone","iPhone"
"AYQQRL","Android Phone","Android"
"QEGRRP","iPhone","iPhone"
"SFZOPD","iPhone","iPhone"
"FJCSHY","Android Phone","Android"
"ZPNXAG","Android Phone","Android"
"BZHGZO","Android Phone","Android"
"ULTSLJ","iPhone","iPhone"
"GKYWPI","iPhone","iPhone"
"DXZWQF","iPhone","iPhone"
"QOAVHI","iPhone","iPhone"
"RHPVVH","Android Phone","Android"
"VXMOZX","Android Phone","Android"
"OGVFUG","iPhone","iPhone"
"PIFFFO","iPhone","iPhone"
"JTPKBX","iPhone","iPhone"
"WNUAVG","iPhone","iPhone"
"KTCJHE","iPhone","iPhone"
"FCBLEC","iPhone","iPhone"
"WXKHNV","Android Phone","Android"
"XTKBMY","iPhone","iPhone"
"ZZHUFD","iPhone","iPhone"
"POQELA","Android Phone","Android"
"FUVXRD","iPhone","iPhone"
"EOKINU","Android Phone","Android"
"EUCQAW","Android Phone","Android"
"HUACNA","iPhone","iPhone"
"XJSERN","iPhone","iPhone"
"LGOQWU","Android Phone","Android"
"XTEHCC","Android Phone","Android"
"JOECGK","Android Phone","Android"
"PKJYAH","Android Phone","Android"
"APQHLX","iPhone","iPhone"
"KPTGMA","iPhone","iPhone"
"YBKIWV","Android Phone","Android"
"SXOWQK","iPhone","iPhone"
"WCMWNH","Android Phone","Android"
"DYYDGR","Android Phone","Android"
"WTMEFP","iPhone","iPhone"
"THXBJO","Android Phone","Android"
"BRIMIT","iPhone","iPhone"
"LQGSKS","iPhone","iPhone"
"ZHMRSO","Android Phone","Android"
"AMFMYV","iPhone","iPhone"
"CFWYKE","Android Phone","Android"
"NDXLZD","iPhone","iPhone"
"QSHAWZ","Android Phone","Android"
"FWDNIG","Android Phone","Android"
"YXDPKJ","Android Phone","Android"
"HLZKGR","iPhone","iPhone"
"UBEKNK","Android Phone","Android"
"DUDDYZ","Android Phone","Android"
"ZRBZZX","Android Phone","Android"
"RFAVZF","Android Phone","Android"
"DCJYNP","Android Phone","Android"
"EZIMWL","Android Phone","Android"
"NECBSM","Android Phone","Android"
"QWNYEX","Android Phone","Android"
"RSJENN","Android Phone","Android"
"LJLELI","iPhone","iPhone"
"YHRXGU","iPhone","iPhone"
"GFRYAZ","Android Phone","Android"
"XNOSVK","iPhone","iPhone"
"YRXXLA","Android Phone","Android"
"UYOETU","iPhone","iPhone"
"MEIPGI","iPhone","iPhone"
"MMUFNE","Android Phone","Android"
"LMZVHR","Android Phone","Android"
"CQSIUF","Android Phone","Android"
"EERPJB","iPhone","iPhone"
"EOSADV","iPhone","iPhone"
"QNBCAA","Android Phone","Android"
"HPKMRM","Android Phone","Android"
"JHGATL","Android Phone","Android"
"AKBFVC","iPhone","iPhone"
